loan_status,term,home_ownership,emp_length,verification_status,installment,monthly_inc,PaymentToIncome,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc
1,60,2,1,1,70.15,4416.666666666667,0.01588301886792453,3.69,1,1,12,0,3004,0.092,29
1,36,3,5,1,236.86,4166.666666666667,0.0568464,20.3,0,1,11,0,9344,0.792,34
1,36,3,5,1,243.97,5916.666666666667,0.0412343661971831,23.54,3,1,12,0,9371,0.501,44
1,36,3,10,1,51.12,4417.0,0.011573466153497849,9.51,0,3,9,0,22189,0.8370000000000001,24
1,60,2,2,2,316.63,4250.0,0.07450117647058824,27.93,0,0,13,0,16612,0.625,33
1,36,3,10,1,202.28,10833.333333333334,0.018671999999999998,11.06,0,3,19,0,42125,0.507,32
1,60,3,9,2,214.3,11125.0,0.01926292134831461,15.86,0,0,11,0,21070,0.153,33
1,36,3,10,2,63.23,15667.0,0.004035871577200485,8.55,0,0,10,0,26702,0.75,21
1,60,2,2,2,456.22,6666.666666666667,0.06843300000000001,21.07,0,2,18,1,24551,0.98,31
1,36,2,5,3,870.71,10000.0,0.08707100000000001,13.4,0,0,12,0,25834,0.6890000000000001,34
1,36,3,3,2,363.93,15416.666666666666,0.02360627027027027,5.96,0,0,16,0,5982,0.124,29
1,36,4,0,1,807.53,5000.0,0.16150599999999998,21.9,0,1,15,0,100842,0.344,33
1,36,2,0,2,493.96,6750.0,0.07317925925925925,4.65,0,0,4,0,0,0.0,8
1,36,3,3,1,312.19,4250.0,0.07345647058823529,7.98,0,0,6,0,696,0.155,16
1,36,3,10,1,344.71,3666.6666666666665,0.09401181818181818,1.94,0,2,7,0,3879,0.079,15
1,60,3,9,1,397.58,10166.666666666666,0.03910622950819672,17.23,1,0,11,0,8217,0.353,21
1,60,4,10,2,549.69,7500.0,0.07329200000000001,18.64,0,0,14,0,25731,0.359,30
1,36,2,7,3,97.6,6666.666666666667,0.014639999999999999,8.43,0,0,5,0,1136,0.27,9
1,36,2,2,1,245.97,3250.0,0.07568307692307692,11.94,0,3,8,1,2173,0.7240000000000001,16
1,60,2,6,1,397.95,5100.0,0.07802941176470587,8.33,0,0,3,0,12165,0.943,19
1,36,2,0,1,92.62,5416.666666666667,0.01709907692307692,6.54,0,0,9,0,12854,0.636,11
0,60,2,0,2,158.16,3000.0,0.052719999999999996,12.63,0,0,15,0,12732,0.624,27
1,36,3,7,3,108.29,3384.1666666666665,0.03199901502093081,1.83,0,0,4,0,2083,0.06,7
1,36,3,8,3,129.05,4450.0,0.029,24.88,0,0,16,0,3812,0.222,28
1,36,3,10,3,246.48,4425.0,0.055701694915254236,16.97,0,0,11,0,9200,0.428,34
1,36,3,7,3,197.84,6000.0,0.032973333333333334,1.27,0,0,8,0,684,0.03,26
1,36,2,0,2,138.35,14166.666666666666,0.009765882352941176,10.23,1,0,9,0,7848,0.679,32
1,36,4,10,1,409.65,13083.333333333334,0.0313108280254777,18.75,0,0,7,0,139636,0.956,24
1,36,2,6,3,381.25,4000.0,0.0953125,17.27,0,3,10,0,8626,0.863,25
1,36,2,1,1,76.68,3333.3333333333335,0.023004,9.0,0,0,5,0,10379,0.6920000000000001,14
1,36,3,4,2,95.32,6996.416666666667,0.013624117107566967,23.05,0,0,13,0,14040,0.672,32
1,60,2,4,2,252.37,8750.0,0.028842285714285716,24.29,0,3,14,0,21250,0.355,22
1,36,3,10,1,116.12,4583.333333333333,0.02533527272727273,23.54,0,0,19,0,2600,0.129,41
1,60,3,10,1,449.92,3485.0,0.12910186513629843,26.66,0,1,7,0,18347,0.703,28
1,36,3,5,2,248.61,4750.0,0.052338947368421054,12.59,0,2,10,0,596,0.135,28
0,60,2,2,3,73.68,1833.3333333333333,0.04018909090909092,9.0,0,0,4,0,3900,0.83,7
1,36,2,7,3,396.92,3166.6666666666665,0.12534315789473685,4.67,0,1,21,0,917,0.07400000000000001,29
0,36,3,2,1,196.76,3333.3333333333335,0.059028,14.58,0,0,8,0,4112,0.452,13
1,36,3,10,2,339.26,6307.416666666667,0.053787472420034614,14.57,0,0,11,1,18823,0.649,23
1,36,3,10,2,1100.14,6820.0,0.16131085043988272,16.35,0,1,22,0,11411,0.273,63
1,36,3,1,1,202.93,4166.666666666667,0.048703199999999995,16.54,0,0,6,0,7689,0.43,16
1,36,3,0,3,925.79,13750.0,0.06733018181818182,13.02,0,1,15,0,48348,0.924,48
1,36,4,5,1,161.06,1400.0,0.11504285714285714,11.36,0,0,9,0,3743,0.35,12
1,36,3,4,1,278.49,10208.333333333334,0.02728065306122449,16.57,0,1,9,0,1406,0.08800000000000001,40
1,36,3,0,3,182.42,3300.0,0.05527878787878787,10.61,0,0,5,0,2755,0.9179999999999999,8
0,36,2,1,2,529.51,9166.666666666666,0.05776472727272727,21.99,2,0,12,0,40370,0.841,24
0,36,3,2,1,548.55,3750.0,0.14628,8.53,0,0,6,0,8116,0.795,22
1,60,3,5,3,753.51,7333.333333333333,0.10275136363636364,5.93,0,2,9,0,21139,0.439,28
1,36,3,5,2,217.72,2824.0,0.07709631728045326,23.58,0,0,9,1,6388,0.629,17
0,60,3,10,2,867.78,7500.0,0.115704,27.17,0,1,14,0,32513,0.562,42
0,36,2,0,1,239.11,2400.0,0.09962916666666667,17.58,0,0,8,0,7181,0.807,13
1,60,3,0,3,124.78,5000.0,0.024956,11.4,2,2,7,0,2955,0.687,23
1,36,3,10,2,162.04,6250.0,0.0259264,23.85,2,0,13,0,48142,0.285,45
1,60,2,5,1,171.44,2083.3333333333335,0.0822912,20.69,0,0,13,0,9002,0.31,19
1,36,3,6,1,306.68,9000.0,0.03407555555555555,8.16,0,1,12,0,12107,0.298,31
1,60,3,3,2,194.35,3666.6666666666665,0.05300454545454546,23.15,0,1,7,0,10305,0.775,19
1,60,2,0,1,219.88,6250.0,0.0351808,10.58,1,1,7,0,1,0.002,17
1,36,2,2,1,165.67,3000.0,0.05522333333333333,15.17,0,1,3,0,3024,0.3326,13
1,60,3,5,1,99.7,4100.0,0.024317073170731708,3.32,0,0,12,0,11052,0.142,32
1,36,3,2,3,374.81,15416.666666666666,0.024312,0.58,0,0,3,0,2446,0.978,21
1,36,3,2,2,938.71,10000.0,0.09387100000000001,16.15,0,0,11,0,36489,0.687,30
1,36,3,0,1,527.36,6166.666666666667,0.08551783783783784,12.65,0,1,13,0,1756,0.314,18
1,60,4,0,2,251.8,2500.0,0.10072,14.8,0,1,7,0,12736,0.46,13
1,60,3,10,2,613.21,10000.0,0.061321,8.35,0,2,14,0,26659,0.529,41
1,36,3,6,3,386.7,8333.333333333334,0.046403999999999994,15.16,0,3,8,0,9046,0.562,29
1,36,3,2,1,158.86,7725.0,0.020564401294498384,15.02,0,0,8,0,83356,0.41700000000000004,28
1,36,2,3,1,250.33,2166.6666666666665,0.11553692307692309,14.35,0,2,15,0,9538,0.244,24
1,36,3,0,3,251.77,5416.666666666667,0.046480615384615384,2.09,2,0,8,0,4683,0.22399999999999998,20
1,36,2,3,1,96.0,1764.0,0.05442176870748299,19.9,0,1,12,0,1779,0.27,15
1,60,3,2,3,360.87,4833.333333333333,0.07466275862068966,17.69,0,5,8,0,18579,0.7040000000000001,28
1,36,3,10,1,96.79,3750.0,0.02581066666666667,19.09,0,4,6,1,13771,0.782,16
1,36,3,5,3,124.45,1600.0,0.07778125,1.63,0,0,4,0,465,0.09699999999999999,4
1,36,2,10,1,350.11,6000.0,0.05835166666666667,17.45,0,3,8,0,7484,0.7879999999999999,13
1,36,3,3,3,164.8,916.6666666666666,0.1797818181818182,8.84,0,1,5,0,0,0.0,7
1,36,3,3,2,369.0,3833.3333333333335,0.09626086956521739,15.1,1,1,10,0,17414,0.795,18
0,60,2,10,1,365.18,8333.333333333334,0.043821599999999995,11.54,0,0,9,0,14607,0.564,21
1,60,2,3,2,531.11,5000.0,0.106222,2.96,0,0,5,1,6217,0.654,12
1,36,2,10,1,77.35,5750.0,0.013452173913043477,0.2,0,0,5,0,2153,0.23199999999999998,31
1,60,2,8,2,144.58,6833.333333333333,0.02115804878048781,11.22,0,0,15,1,11108,0.312,22
1,36,2,10,2,938.71,13416.666666666666,0.06996596273291926,0.34,0,3,9,0,2174,0.033,26
1,60,2,7,2,339.31,3583.3333333333335,0.09469116279069767,12.38,1,0,5,0,461,0.768,21
1,36,3,5,1,51.75,7725.0,0.006699029126213592,2.64,0,3,11,0,8965,0.366,18
1,36,3,10,2,184.98,6250.0,0.0295968,22.38,1,1,9,0,19836,0.9490000000000001,32
1,60,3,10,3,139.57,8333.0,0.01674906996279851,17.0,0,0,18,0,28431,0.133,34
1,36,3,1,3,199.89,2916.6666666666665,0.06853371428571428,15.22,1,0,5,0,6881,0.273,29
1,36,2,2,2,216.51,3350.0,0.06462985074626866,2.87,0,2,11,0,8164,0.21100000000000002,17
1,60,3,3,3,440.8,5750.0,0.0766608695652174,8.5,0,0,10,0,15167,0.498,17
1,36,2,0,3,169.66,1650.0,0.10282424242424243,11.94,0,3,4,0,7553,0.877,4
1,60,2,3,1,225.69,3417.0,0.06604916593503073,24.38,0,1,10,0,5080,0.391,27
1,36,3,3,2,485.78,6760.0,0.07186094674556212,15.25,0,1,10,0,3983,0.221,13
1,60,3,2,2,569.6,10000.0,0.056960000000000004,14.22,0,2,18,0,11608,0.14400000000000002,28
1,36,4,5,1,54.29,2333.0,0.02327046720960137,1.97,0,0,6,0,1851,0.086,22
0,60,3,2,3,251.76,3600.0,0.06993333333333333,14.83,0,0,6,0,22742,0.795,12
1,60,3,3,1,36.52,3300.0,0.011066666666666667,18.91,0,2,8,1,5655,0.49200000000000005,17
1,36,2,0,3,103.05,1800.0,0.057249999999999995,16.61,0,1,6,0,0,0.127,6
1,60,3,7,1,151.64,5416.666666666667,0.027995076923076918,1.64,0,1,8,1,3320,0.272,29
1,36,3,10,1,193.35,10583.333333333334,0.018269291338582676,18.77,0,0,10,0,69093,0.917,30
1,36,3,10,1,469.22,5000.0,0.09384400000000001,16.66,0,2,16,0,24225,0.335,49
1,60,4,7,3,531.11,10000.0,0.053111,15.18,1,3,9,0,9126,0.42200000000000004,41
1,36,3,7,1,34.39,4166.666666666667,0.0082536,7.39,0,1,6,0,6519,0.988,24
0,60,3,7,2,471.1,3750.0,0.12562666666666666,14.29,0,1,5,0,6859,0.857,8
1,36,2,6,1,133.55,3333.0,0.040069006900690075,9.48,0,3,9,0,2923,0.284,16
1,36,2,3,2,263.78,5916.666666666667,0.0445825352112676,8.84,0,0,9,0,8196,0.33299999999999996,15
1,36,3,1,2,389.24,9167.0,0.04246100141813025,0.71,0,0,5,0,3742,0.26899999999999996,7
1,36,2,3,1,329.72,10833.333333333334,0.03043569230769231,9.66,0,1,8,0,8802,0.557,39
0,60,2,2,3,108.71,2000.0,0.054354999999999994,2.0,1,0,3,0,469,0.335,7
1,36,3,7,2,560.0,9583.333333333334,0.05843478260869565,15.99,0,0,14,0,36036,0.5479999999999999,38
0,60,2,0,2,376.76,3333.3333333333335,0.11302799999999999,11.22,0,2,4,0,6147,0.384,22
0,60,2,1,3,213.07,2600.0,0.08195,21.12,0,0,14,0,13629,0.768,26
0,60,2,0,3,117.05,1416.6666666666667,0.08262352941176469,12.85,0,1,13,0,3926,0.517,19
1,36,2,3,1,137.91,4166.666666666667,0.0330984,10.01,0,0,3,0,1412,0.941,5
1,60,2,10,1,163.5,4916.666666666667,0.03325423728813559,20.87,0,1,9,0,11958,0.797,22
1,36,3,9,1,124.88,2375.0,0.052581052631578945,17.64,0,1,7,0,611,0.069,20
1,36,3,5,1,339.89,8333.0,0.04078843153726149,7.64,0,0,8,0,0,0.0,30
1,36,3,2,2,292.03,4833.333333333333,0.06042,12.46,0,0,6,0,16037,0.48200000000000004,13
1,36,2,0,2,424.12,3720.0,0.11401075268817204,10.65,0,2,19,0,9294,0.193,21
1,60,3,7,1,87.21,6250.0,0.013953599999999998,5.89,0,1,6,0,428,0.14300000000000002,29
1,36,3,4,1,365.23,10012.916666666666,0.03647588531480172,8.28,0,0,11,0,0,0.0,44
1,60,2,4,2,482.97,6750.0,0.07155111111111112,9.87,0,1,8,0,14866,0.555,12
1,36,2,0,2,49.73,1768.0,0.02812782805429864,12.67,0,0,5,0,2030,0.501,15
1,36,2,1,2,209.32,3000.0,0.06977333333333333,24.03,0,1,14,0,6668,0.409,35
1,36,3,2,2,632.39,12083.333333333334,0.05233572413793103,6.46,0,2,11,0,24652,0.7559999999999999,24
1,36,3,1,1,373.22,5416.666666666667,0.06890215384615385,10.49,0,1,15,0,18443,0.252,25
1,36,2,0,3,159.59,1400.0,0.11399285714285715,10.36,0,2,6,0,7784,0.638,11
1,36,2,0,1,203.94,3041.6666666666665,0.06704876712328767,0.89,0,1,7,0,1259,0.5720000000000001,7
1,36,2,2,3,416.58,5000.0,0.083316,9.3,0,2,12,0,16768,0.647,16
1,36,2,5,1,92.83,3333.3333333333335,0.027849,23.4,0,1,16,0,4110,0.092,22
1,36,2,4,1,278.63,3000.0,0.09287666666666666,8.47,0,2,7,0,5618,0.653,9
1,36,2,1,1,140.63,3433.3333333333335,0.040960194174757276,19.63,0,1,6,0,5277,0.977,13
1,36,3,0,1,121.08,6333.0,0.0191189009947892,1.58,0,3,6,0,12135,0.855,10
1,36,3,10,1,83.87,5000.0,0.016774,17.74,1,2,7,0,307,0.171,17
1,36,2,3,2,341.68,3500.0,0.09762285714285715,20.91,0,1,7,0,1339,0.5820000000000001,20
0,60,2,9,3,105.0,3583.3333333333335,0.02930232558139535,10.13,0,1,9,0,8843,0.77,19
1,36,2,3,1,157.42,4583.333333333333,0.03434618181818182,3.21,0,1,4,0,0,0.0,13
1,60,2,5,2,273.09,2250.0,0.12137333333333332,17.33,0,0,11,0,15200,0.37799999999999995,17
1,60,2,3,3,357.77,4583.333333333333,0.0780589090909091,22.04,4,0,16,0,11468,0.44299999999999995,38
1,36,2,0,3,327.91,3000.0,0.10930333333333334,11.73,1,1,7,0,5527,0.275,11
1,60,2,2,1,68.62,4833.333333333333,0.014197241379310346,14.57,0,3,6,0,25815,0.7190000000000001,11
1,36,2,5,3,222.62,2333.3333333333335,0.09540857142857143,1.59,0,1,4,0,2083,0.46299999999999997,6
1,36,2,0,3,130.18,3500.0,0.037194285714285714,20.43,0,2,9,0,306,0.044000000000000004,13
1,36,2,5,3,232.47,2500.0,0.092988,18.72,0,0,9,0,3869,0.79,26
1,36,2,8,1,141.73,1250.0,0.113384,3.44,0,0,2,1,654,0.727,6
1,36,2,10,2,314.56,4943.416666666667,0.06363210330237183,15.31,0,1,10,0,31690,0.687,15
1,60,3,0,3,338.93,7083.333333333333,0.047848941176470594,12.25,0,3,14,0,4664,0.491,39
1,60,3,10,2,283.37,7166.666666666667,0.03954,17.39,0,1,7,0,0,0.0,19
1,60,2,0,2,204.24,7100.0,0.028766197183098592,18.13,0,1,8,0,3198,0.32,36
1,60,2,0,2,607.82,4833.333333333333,0.12575586206896552,9.17,0,0,9,0,6405,0.5820000000000001,34
0,60,2,4,1,107.18,1350.0,0.0793925925925926,18.07,0,0,6,0,9211,0.8220000000000001,18
0,60,3,0,3,58.88,4583.333333333333,0.012846545454545456,13.64,0,0,11,0,5681,0.835,17
1,36,2,0,3,123.07,2000.0,0.061535,22.53,0,0,5,0,782,0.124,18
1,36,4,1,2,427.08,3500.0,0.12202285714285714,19.37,0,0,19,0,25388,0.29100000000000004,43
1,36,3,0,3,393.5,5167.0,0.07615637700793497,16.14,1,2,8,0,12175,0.8009999999999999,25
1,36,2,4,3,370.48,4300.0,0.08615813953488373,19.05,0,0,8,0,13010,0.268,15
0,36,3,7,3,164.86,7225.0,0.022817993079584778,18.39,0,3,14,0,23320,0.669,42
1,36,2,2,1,46.66,2666.6666666666665,0.0174975,18.53,0,0,4,0,5856,0.532,10
0,60,3,10,3,564.87,3735.6666666666665,0.15120995806192558,18.07,0,0,5,0,20433,0.506,15
1,60,2,6,2,454.25,2917.0,0.15572505999314365,11.59,0,2,4,0,4199,0.494,8
1,60,3,8,1,305.12,4333.0,0.07041772444034157,23.06,0,2,23,0,16185,0.635,43
1,36,3,10,3,688.61,18750.0,0.03672586666666667,16.53,0,0,13,0,120538,0.16699999999999998,25
1,36,2,9,3,402.49,7291.666666666667,0.05519862857142857,16.54,0,1,8,0,48208,0.8029999999999999,11
1,60,2,6,3,145.35,2041.6666666666667,0.07119183673469387,22.68,0,0,7,0,5640,0.6,11
1,36,3,8,1,349.7,9166.666666666666,0.03814909090909091,10.15,0,0,21,0,14486,0.69,50
1,36,3,2,3,365.01,3666.6666666666665,0.09954818181818181,13.66,0,3,8,0,4516,0.475,17
1,36,2,0,3,119.61,9166.666666666666,0.013048363636363637,15.5,0,2,9,0,3668,0.895,25
1,36,2,3,3,262.11,2083.0,0.1258329332693231,20.26,0,1,16,0,9305,0.221,26
1,36,3,3,3,168.43,3250.0,0.051824615384615386,17.29,3,0,18,0,4656,0.297,34
1,60,3,10,1,329.62,3600.0,0.09156111111111111,20.67,2,1,14,0,9107,0.526,31
1,60,3,8,3,215.39,10833.333333333334,0.019882153846153845,12.53,0,2,11,0,13107,0.37200000000000005,30
1,36,3,10,3,553.75,6000.0,0.09229166666666666,16.12,0,5,8,0,17043,0.373,33
1,36,2,6,3,222.23,3500.0,0.06349428571428571,16.31,0,0,14,0,3871,0.545,24
1,36,2,3,1,76.05,1848.2175,0.0411477545256443,5.84,0,0,4,0,287,0.096,16
1,36,2,0,1,305.9,5000.0,0.06118,10.9,0,0,10,0,9084,0.909,21
1,36,2,2,3,516.28,3750.0,0.13767466666666667,4.51,0,0,18,0,3365,0.185,27
1,60,3,8,1,99.7,5100.0,0.019549019607843138,4.92,0,0,12,0,8486,0.10800000000000001,28
0,60,3,10,3,206.07,3333.3333333333335,0.061820999999999994,24.06,0,0,11,0,13054,0.21600000000000003,33
1,36,3,3,1,158.3,3800.0,0.04165789473684211,15.55,0,1,12,1,9768,0.647,21
1,36,2,0,1,156.1,6525.0,0.023923371647509576,9.27,0,1,6,0,13899,0.36,12
1,60,2,2,1,138.15,2000.0,0.069075,21.15,0,3,7,0,5473,0.96,7
1,36,2,2,1,32.1,2500.0,0.01284,2.64,0,1,6,0,11738,0.303,12
0,36,3,5,1,199.89,4131.666666666667,0.048379991932230734,23.11,0,1,17,0,22811,0.599,28
1,60,2,4,1,393.01,5833.333333333333,0.06737314285714285,16.7,0,1,15,0,12176,0.6729999999999999,53
1,36,2,0,1,30.94,4250.0,0.00728,16.99,0,1,5,0,737,0.078,8
1,60,2,2,3,74.43,2500.0,0.029772000000000003,12.08,1,3,6,0,1037,0.494,11
1,36,2,6,1,285.95,3083.3333333333335,0.09274054054054054,4.51,0,0,6,0,8321,0.307,19
1,60,3,8,1,211.09,12750.0,0.01655607843137255,16.63,0,1,8,0,35350,0.456,33
1,60,4,4,1,172.35,4166.666666666667,0.041364,21.89,0,1,6,0,4446,0.946,25
1,36,4,5,2,293.77,9583.333333333334,0.030654260869565214,11.79,0,3,26,0,17267,0.29100000000000004,39
1,36,2,2,1,82.64,2787.3333333333335,0.029648409471418318,23.75,0,2,16,1,3877,0.23800000000000002,19
1,60,3,2,2,348.51,2083.3333333333335,0.16728479999999998,6.19,0,0,4,0,438,0.292,6
1,36,2,7,2,76.68,4541.666666666667,0.016883669724770643,4.69,0,1,5,0,2184,0.721,12
1,36,3,10,1,114.01,4808.333333333333,0.02371091854419411,12.4,0,1,14,0,2104,0.052000000000000005,30
1,60,3,5,2,186.07,4333.333333333333,0.04293923076923077,6.07,0,3,5,0,3288,0.484,11
1,60,2,6,2,544.04,4750.0,0.11453473684210526,21.81,0,3,14,0,28237,0.591,17
1,36,2,4,2,267.33,13333.333333333334,0.020049749999999998,8.81,0,0,8,0,19647,0.54,23
1,36,2,10,3,380.73,6000.0,0.063455,26.67,0,1,9,0,20491,0.488,25
1,36,2,6,2,125.17,3750.0,0.03337866666666667,4.96,0,0,4,0,3908,0.313,9
1,36,2,0,3,304.18,3791.6666666666665,0.08022329670329671,22.15,0,0,11,0,7896,0.365,19
1,36,3,10,1,269.79,4166.666666666667,0.0647496,0.74,0,1,3,0,2650,0.716,31
1,36,3,1,1,84.51,7500.0,0.011268,1.31,0,0,12,0,18373,0.0,22
1,36,2,3,3,235.33,3333.0,0.07060606060606062,8.52,0,1,7,0,311,0.068,7
0,60,3,10,2,413.53,4173.95,0.09907401861546017,13.3,0,1,13,0,20154,0.483,33
1,60,3,7,1,378.88,3916.6666666666665,0.09673531914893617,21.86,0,1,9,0,19669,0.564,14
0,36,3,10,2,814.0,5833.333333333333,0.13954285714285716,16.17,0,3,13,0,13090,0.395,32
1,60,2,10,2,481.62,2875.0,0.16752,23.03,0,1,5,0,19807,0.9,11
1,36,3,4,1,196.41,4483.333333333333,0.043808921933085505,18.45,0,1,8,0,7815,0.888,28
1,36,2,5,1,215.89,4583.333333333333,0.04710327272727273,17.15,0,0,13,0,6897,0.44799999999999995,25
0,60,3,10,2,498.56,4001.0,0.12460884778805299,13.82,2,0,13,0,14890,0.662,36
1,36,2,1,1,66.03,2375.0,0.027802105263157895,16.17,0,1,3,0,1416,0.405,5
1,36,3,0,3,276.23,12000.0,0.023019166666666667,4.33,1,0,10,0,10824,0.7170000000000001,24
1,60,3,10,2,690.15,15833.0,0.04358933872292048,7.48,0,3,15,0,23810,0.428,49
1,36,4,10,1,203.59,5224.25,0.03897018710819735,3.16,0,0,5,0,6704,0.9440000000000001,19
1,36,3,7,1,163.17,3750.0,0.043511999999999995,22.99,0,1,7,0,21160,0.665,29
0,36,2,0,3,457.01,5000.0,0.091402,15.36,0,0,13,0,32708,0.863,32
1,36,3,1,3,521.86,11250.0,0.04638755555555556,13.39,0,3,13,0,14911,0.434,42
1,36,3,10,3,155.56,9583.333333333334,0.016232347826086957,9.27,0,3,8,0,6904,0.21600000000000003,16
0,36,3,5,2,375.54,3333.0,0.11267326732673268,24.63,1,0,13,0,5600,0.14800000000000002,24
1,36,2,6,3,67.85,2125.0,0.03192941176470588,14.64,1,0,9,0,11821,0.337,21
1,60,3,8,2,233.57,4166.0,0.05606577052328372,7.83,0,1,8,0,7178,0.42200000000000004,13
1,36,3,0,1,376.12,2500.0,0.150448,19.6,1,2,4,0,8669,0.6829999999999999,13
1,60,2,2,3,338.01,3333.3333333333335,0.101403,21.18,0,1,2,0,0,0.626,13
1,36,3,10,2,626.41,2833.3333333333335,0.22108588235294116,17.44,0,0,11,0,25008,0.36,28
1,60,3,10,1,96.93,3750.0,0.025848000000000003,6.93,0,1,10,0,7802,0.215,19
1,36,2,1,1,201.96,5000.0,0.040392000000000004,15.4,0,0,10,0,6419,0.331,23
1,36,3,2,3,310.1,3200.0,0.09690625000000001,2.78,1,0,9,0,3239,0.085,23
1,36,3,10,2,130.94,4583.333333333333,0.028568727272727273,18.35,1,0,8,0,4562,0.556,24
1,36,3,4,1,279.76,10000.0,0.027975999999999997,12.38,0,2,10,0,35860,0.9690000000000001,41
1,60,3,10,2,311.81,7200.0,0.043306944444444447,1.18,0,1,6,0,1945,0.23199999999999998,14
1,36,2,1,1,66.27,3166.6666666666665,0.020927368421052632,4.8,0,0,5,0,768,0.055999999999999994,21
1,36,3,10,2,304.36,5000.0,0.060872,12.08,0,0,8,0,6314,0.302,11
0,60,3,10,2,652.51,6193.84,0.10534821693811916,23.07,1,0,6,0,11694,0.9,12
0,36,2,4,1,66.33,1965.5833333333333,0.03374570738118455,1.27,0,2,12,1,1610,0.19899999999999998,14
1,36,3,8,3,155.51,8416.666666666666,0.018476435643564357,3.43,0,1,8,0,5715,0.04,16
1,60,2,0,2,428.5,7680.0,0.05579427083333333,5.65,0,0,5,0,6211,0.401,20
1,36,2,0,1,45.57,3750.0,0.012152,14.64,0,1,9,0,5578,0.511,33
0,36,2,4,3,77.95,3519.0,0.022151179312304634,23.22,0,0,9,0,2695,0.39299999999999996,10
1,36,3,10,1,370.09,7500.0,0.04934533333333333,10.37,1,0,18,0,10087,0.11699999999999999,35
0,60,2,10,1,306.69,10416.666666666666,0.02944224,4.82,1,3,5,0,389,0.648,12
1,36,2,10,1,205.57,4166.666666666667,0.04933679999999999,17.83,2,2,17,1,9618,0.493,22
1,36,2,2,3,85.27,4000.0,0.0213175,14.48,0,1,11,1,3273,0.182,16
0,60,3,3,2,115.34,8415.0,0.013706476530005942,11.5,1,2,10,0,14824,0.852,36
1,36,2,2,1,195.27,3500.0,0.055791428571428575,12.74,0,3,11,0,528,0.091,22
1,60,3,1,3,786.01,22500.0,0.03493377777777778,6.78,0,0,10,0,51892,0.604,26
1,36,2,0,1,130.95,1000.0,0.13094999999999998,14.9,0,1,11,0,6121,0.49,29
1,36,2,3,1,187.08,6000.0,0.031180000000000003,14.58,0,1,7,0,6062,0.32799999999999996,17
1,36,3,10,1,173.66,8333.333333333334,0.0208392,10.64,0,1,9,0,3650,0.204,42
1,60,2,3,2,666.72,8166.666666666667,0.08163918367346938,20.49,0,0,10,0,30199,0.599,32
1,36,2,0,2,212.27,4500.0,0.047171111111111115,16.76,0,0,8,0,6683,0.591,8
1,36,3,1,3,913.57,6500.0,0.1405492307692308,9.75,0,1,15,0,23802,0.866,29
1,36,3,1,2,726.12,7083.333333333333,0.10251105882352941,19.95,0,1,14,0,20772,0.618,37
1,36,3,2,2,1140.07,14000.0,0.08143357142857142,3.17,1,1,16,0,1099,0.013999999999999999,22
1,60,3,10,2,539.39,10000.0,0.053939,14.44,1,0,14,0,14716,0.598,31
1,36,3,7,3,368.45,6666.666666666667,0.0552675,10.56,0,3,10,0,31510,0.34700000000000003,29
0,36,2,9,1,174.08,3958.0,0.04398180899444164,3.79,0,3,3,0,2029,0.203,4
1,36,3,1,3,709.23,13333.333333333334,0.053192249999999996,10.14,0,0,8,0,35911,0.524,27
1,60,2,1,1,93.04,2558.3333333333335,0.03636742671009772,23.65,0,1,5,0,4086,0.8170000000000001,10
1,36,2,0,2,469.22,3333.3333333333335,0.140766,0.45,0,0,6,0,196,0.005,9
1,36,3,3,1,866.13,5944.0,0.1457150067294751,8.73,1,1,8,0,8414,0.245,16
1,36,3,3,1,123.08,7083.333333333333,0.017376,12.76,0,2,11,0,48191,0.055,27
1,36,2,0,1,191.85,8250.0,0.023254545454545455,6.52,0,1,17,0,20032,0.6829999999999999,17
1,36,3,2,2,139.08,5416.666666666667,0.025676307692307693,11.7,0,1,15,1,9597,0.96,29
1,36,2,9,1,206.65,5000.0,0.04133,13.74,2,0,6,0,1412,0.8190000000000001,16
0,60,2,10,3,238.96,4083.3333333333335,0.05852081632653061,11.63,1,1,10,0,2263,0.39,31
1,60,2,5,2,197.89,6510.0,0.030397849462365588,24.38,0,1,14,0,15415,0.6679999999999999,34
1,36,2,1,1,483.16,8333.333333333334,0.0579792,10.03,0,3,14,0,20497,0.251,30
1,36,3,5,2,497.22,12500.0,0.0397776,19.5,0,3,18,0,32333,0.779,39
1,36,3,5,2,241.28,4166.666666666667,0.0579072,2.11,0,0,7,0,2937,0.133,12
1,36,4,10,1,146.22,7298.333333333333,0.02003471112126056,1.64,0,2,10,0,4841,0.172,42
1,36,2,1,1,168.1,2240.0,0.07504464285714285,23.75,0,1,5,0,17998,0.9940000000000001,15
1,60,2,3,1,261.63,3333.3333333333335,0.07848899999999999,16.28,0,0,10,0,12985,0.35200000000000004,16
1,36,2,10,1,206.83,4175.0,0.04954011976047905,12.86,0,1,4,0,3339,0.16899999999999998,11
1,60,3,10,2,250.49,4416.666666666667,0.05671471698113208,10.05,0,0,8,0,7706,0.456,18
1,60,3,10,1,97.17,2916.6666666666665,0.03331542857142857,13.23,1,3,6,0,1638,0.32799999999999996,13
1,36,3,3,1,247.29,3333.3333333333335,0.07418699999999999,15.0,0,3,11,0,7327,0.488,27
